Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J25 Icky 1,1,"Heartstabber Mosquito",{3}{B},1072,577,495,1072,577,495,0.5382462686567164,57.55594501684868,62.81365861337174,1.7525711988410202,C,19.998266897746966,20.15959595959596
J25 Icky 1,1,"Durable Coilbug",{1}{B},1035,537,498,1035,537,498,0.518840579710145,61.00251276045449,66.36518614296293,1.7875577941694778,C,20.217877094972067,20.23293172690763
J25 Icky 1,1,"Devouring Swarm",{1}{B}{B},996,526,470,996,526,470,0.5281124497991968,58.93434888357722,64.15833836347282,1.7413298266318675,C,20.157794676806084,20.33404255319149
J25 Icky 1,1,"Nantuko Husk",{2}{B},961,513,448,961,513,448,0.5338189386056191,60.51426194178338,65.98092424896191,1.82222076905951,C,20.499025341130604,20.439732142857142
J25 Icky 1,1,"Fretwork Colony",{1}{B},965,510,455,965,510,455,0.5284974093264249,49.79700791707468,54.98453851406428,1.729176865663201,C,19.50392156862745,19.76923076923077
J25 Icky 1,1,"Wriggling Grub",{1}{B},896,496,400,896,496,400,0.5535714285714286,63.779909347248804,69.14705226668084,1.7890476398106805,C,20.393145161290324,21.4025
J25 Icky 1,1,"Village Rites",{B},835,408,427,835,408,427,0.48862275449101794,1.049063374495545,6.424534560558939,1.791823728687798,E,20.676470588235293,20.161592505854802
J25 Icky 1,1,"Swarm of Bloodflies",{4}{B},633,349,284,633,349,284,0.5513428120063191,79.21465767784976,84.31577348747177,1.700371936540674,B,21.544412607449857,21.735915492957748
J25 Icky 2,1,"Fumulus, the Infestation",{3}{B},1057,664,393,1057,664,393,0.6281929990539262,96.79005725986451,102.3136839960594,1.8412089120649597,A,19.923192771084338,19.73027989821883
J25 Icky 2,1,"Go for the Throat",{1}{B},1095,621,474,1095,621,474,0.5671232876712329,50.139481837457524,55.63967628200395,1.8333981481821422,C,20.41867954911433,20.540084388185655
J25 Icky 2,1,"Torment of Scarabs",{3}{B},1049,598,451,1049,598,451,0.5700667302192565,64.87105747223276,70.14049546476852,1.756479330845252,C,20.52173913043478,18.997782705099777
J25 Icky 2,1,"Eaten Alive",{B},1043,586,457,1043,586,457,0.5618408437200384,50.527343246639106,55.752402144961636,1.741686299440843,C,21.18430034129693,20.396061269146607
J25 Icky 2,1,"Subtle Strike",{1}{B},1110,578,532,1110,578,532,0.5207207207207207,48.995466914927995,54.37822301155728,1.7942520322097624,C,20.40484429065744,19.597744360902254
J25 Icky 2,1,"Heartstabber Mosquito",{3}{B},1030,555,475,1030,555,475,0.5388349514563107,59.85438912789558,65.1273146816769,1.757641851260442,C,20.484684684684684,19.913684210526316
J25 Icky 2,1,"Nantuko Husk",{2}{B},946,524,422,946,524,422,0.5539112050739958,68.98719963861433,74.21115983633543,1.7413200659070307,B,20.419847328244273,20.379146919431278
J25 Icky 2,1,"Devouring Swarm",{1}{B}{B},933,517,416,933,517,416,0.5541264737406216,59.11078598550173,64.47192603362085,1.7870466827063725,C,20.431334622823986,20.266826923076923
J25 Icky 2,1,"Wriggling Grub",{1}{B},925,506,419,925,506,419,0.547027027027027,55.38975671030072,60.76928194710335,1.7931750789342096,C,20.58300395256917,20.608591885441527
J25 Icky 2,1,"Virus Beetle",{1}{B},912,501,411,912,501,411,0.5493421052631579,36.1125926465564,41.70999252992034,1.865799961121314,D,20.724550898203592,20.16301703163017
J25 Icky 2,1,"Morkrut Necropod",{5}{B},699,432,267,699,432,267,0.6180257510729614,104.0171167384989,109.377365666995,1.7867496428320369,A,21.40509259259259,21.756554307116104
J25 Icky 2,1,"Endless Cockroaches",{1}{B}{B},786,385,401,786,385,401,0.48982188295165396,52.90047642663274,58.22430078711044,1.7746081201592316,C,21.815584415584414,20.925187032418954
J25 Illusions,1,"Oneirophage",{3}{U},1062,638,424,1062,638,424,0.60075329566855,91.19737736181678,96.47140063910757,1.7580077590969319,A,19.572100313479623,19.169811320754718
J25 Illusions,1,"Phantasmal Shieldback",{U},1094,622,472,1094,622,472,0.5685557586837294,55.57124298554258,61.14117956530657,1.8566455265879978,C,19.586816720257236,19.322033898305083
J25 Illusions,1,"Krovikan Mist",{1}{U},1086,620,466,1086,620,466,0.570902394106814,65.51535418864282,70.95594305524855,1.8135296222019097,C,19.043548387096774,19.358369098712448
J25 Illusions,1,"Phantom Ninja",{1}{U}{U},1095,617,478,1095,617,478,0.5634703196347032,59.16244645382738,64.37101096593143,1.736188170701351,C,19.21555915721232,19.190376569037657
J25 Illusions,1,"Haunting Figment",{1}{U},1134,590,544,1134,590,544,0.5202821869488536,52.95786411854035,58.455764068306564,1.8326333165887372,C,19.39830508474576,18.96323529411765
J25 Illusions,1,"Supreme Will",{2}{U},1134,578,556,1134,578,556,0.5097001763668431,13.80128750651597,19.097753637822223,1.765488710435417,E,20.275086505190313,19.02158273381295
J25 Illusions,1,"Murmuring Mystic",{3}{U},1049,575,474,1049,575,474,0.5481410867492851,82.51044732055743,87.94914436382534,1.8128990144226336,B,20.76,20.023206751054854
J25 Illusions,1,"Lord of the Unreal",{U}{U},1020,568,452,1020,568,452,0.5568627450980392,74.85563076593996,80.0902403623522,1.7448698654707477,B,19.455985915492956,19.758849557522122
J25 Illusions,1,"Opt",{U},1137,560,577,1137,560,577,0.4925241864555849,14.126074316992607,19.426004354005386,1.7666433456709265,E,19.52857142857143,18.984402079722702
J25 Illusions,1,"Pol Jamaar, Illusionist",{4}{U}{U},818,544,274,818,544,274,0.6650366748166259,78.88997525801291,84.35707371778055,1.8223661532558804,B,20.316176470588236,20.71897810218978
J25 Inventive 1,1,"Chief of the Foundry",{3},1224,683,541,1224,683,541,0.5580065359477124,81.57974309082334,86.87080376479251,1.7636868913230581,B,20.7701317715959,21.00739371534196
J25 Inventive 1,1,"Seat of the Synod",no cost,1247,637,610,1247,637,610,0.5108259823576584,26.101847672992996,31.55662993875665,1.818260755254552,D,21.392464678178964,21.23934426229508
J25 Inventive 1,1,"Filigree Attendant",{2}{U}{U},1038,577,461,1038,577,461,0.5558766859344894,80.34300843594295,85.6426983281012,1.7665632973860859,B,21.781629116117852,22.08459869848156
J25 Inventive 1,1,"Eager Construct",{2},1113,573,540,1113,573,540,0.5148247978436657,45.429310677119005,50.81087754179894,1.7938556215599764,C,21.1064572425829,22.03148148148148
J25 Inventive 1,1,"Blink of an Eye",{1}{U},1204,556,648,1204,556,648,0.46179401993355484,29.598826359530083,34.97444389792809,1.7918725127993353,D,21.72841726618705,21.60030864197531
J25 Inventive 1,1,"Bury in Books",{4}{U},1106,556,550,1106,556,550,0.5027124773960217,49.34574264430613,54.710391114954,1.7882161568826251,C,22.116906474820144,22.407272727272726
J25 Inventive 1,1,"Ornithopter of Paradise",{2},1106,551,555,1106,551,555,0.49819168173598555,47.76437205470046,53.26413921122607,1.833255718841871,C,21.696914700544465,21.75855855855856
J25 Inventive 1,1,"Gilded Scuttler",{2}{U},1072,530,542,1072,530,542,0.4944029850746269,59.27831044368433,64.55834510023428,1.7600115521833135,C,21.99056603773585,21.891143911439116
J25 Inventive 1,1,"Sai, Master Thopterist",{2}{U},1064,529,535,1064,529,535,0.49718045112781956,50.210552037958664,55.50765744263501,1.7657018015587826,C,22.22873345935728,21.91588785046729
J25 Inventive 1,1,"Gearseeker Serpent",{5}{U}{U},928,484,444,928,484,444,0.521551724137931,66.95669532464169,72.33838193141104,1.7938955355897825,C,22.34917355371901,23.024774774774773
J25 Inventive 1,1,"Experimental Aviator",{3}{U}{U},841,447,394,841,447,394,0.5315101070154578,78.24014040116106,83.62740430506351,1.7957546346341486,B,22.876957494407158,24.215736040609137
J25 Inventive 1,1,"Whirlermaker",{3},976,434,542,976,434,542,0.444672131147541,53.44079810803133,58.73914354886331,1.7661151469439924,C,22.891705069124423,21.53321033210332
J25 Inventive 1,1,"Prophetic Prism",{2},4,2,2,4,2,2,0.5,71.11851926743029,96.02459140754323,8.302024046704316,B,18.0,17.5
J25 Inventive 2,1,"Chief of the Foundry",{3},1136,572,564,1136,572,564,0.5035211267605634,66.89807046452874,72.31297598157671,1.8049685056826579,C,20.293706293706293,19.404255319148938
J25 Inventive 2,1,"Seat of the Synod",no cost,1146,537,609,1146,537,609,0.468586387434555,23.85592212463532,29.33315506326006,1.8257443128749142,D,20.84171322160149,19.430213464696223
J25 Inventive 2,1,"Fireshrieker",{3},1183,507,676,1183,507,676,0.42857142857142855,63.119243977791335,68.510156260005,1.7969707607378902,C,20.723865877712033,18.440828402366865
J25 Inventive 2,1,"Ornithopter of Paradise",{2},1036,505,531,1036,505,531,0.4874517374517375,50.15286026275924,55.50900594942469,1.7853818955551497,C,20.7009900990099,20.04708097928437
J25 Inventive 2,1,"Treasure Keeper",{4},986,481,505,986,481,505,0.48782961460446245,59.17250570082469,64.46562617732535,1.7643734921668848,C,21.2972972972973,19.84950495049505
J25 Inventive 2,1,"Universal Solvent",{1},1069,478,591,1069,478,591,0.4471468662301216,52.1924920000893,57.680217349679126,1.829241783196608,C,21.38702928870293,19.11844331641286
J25 Inventive 2,1,"Eager Construct",{2},1014,468,546,1014,468,546,0.46153846153846156,49.174094716372544,54.64041171091761,1.822105664848355,C,20.965811965811966,19.76007326007326
J25 Inventive 2,1,"Gilded Scuttler",{2}{U},920,439,481,920,439,481,0.4771739130434783,66.46014546565857,71.70769829016247,1.7491842748346351,C,21.261958997722097,20.006237006237008
J25 Inventive 2,1,"Sai, Master Thopterist",{2}{U},983,434,549,983,434,549,0.44150559511698884,47.90030438448952,53.36757720904696,1.8224242748524773,C,21.702764976958527,19.92896174863388
J25 Inventive 2,1,"Shimmer Dragon",{4}{U}{U},745,426,319,745,426,319,0.5718120805369128,74.67921373882508,79.8935538085332,1.738113356569373,B,21.15962441314554,20.46394984326019
J25 Inventive 2,1,"Experimental Aviator",{3}{U}{U},714,385,329,714,385,329,0.5392156862745098,80.4918844627436,85.83332543054718,1.7804803226011952,B,22.174025974025973,21.65045592705167
J25 Inventive 2,1,"Prophetic Prism",{2},27,17,10,27,17,10,0.6296296296296297,65.6330831555318,76.81042376933488,3.725780204601023,C,23.941176470588236,17.8
J25 Inventive 3,1,"Chief of the Foundry",{3},1351,718,633,1351,718,633,0.5314581791265729,70.72900753782454,76.39500678826538,1.8886664168136091,B,20.738161559888578,20.941548183254344
J25 Inventive 3,1,"Fading Hope",{U},1316,648,668,1316,648,668,0.49240121580547114,49.80073063487558,55.5965034607425,1.9319242752889723,C,21.14351851851852,20.842814371257486
J25 Inventive 3,1,"Seat of the Synod",no cost,1257,607,650,1257,607,650,0.48289578361177404,22.571008684996016,28.270781433574335,1.8999242495261057,D,20.935749588138385,20.709230769230768
J25 Inventive 3,1,"Ornithopter of Paradise",{2},1168,575,593,1168,575,593,0.4922945205479452,41.284351165230724,46.93803809429413,1.8845623096878006,D,21.227826086956522,21.27655986509275
J25 Inventive 3,1,"Patchwork Automaton",{2},1153,561,592,1153,561,592,0.4865568083261058,57.92036164363774,63.47637056854599,1.8520029749694158,C,21.262032085561497,21.01858108108108
J25 Inventive 3,1,"Padeem, Consul of Innovation",{3}{U},1104,559,545,1104,559,545,0.5063405797101449,36.11400149320233,42.05382638633315,1.9799416310436062,D,21.94991055456172,21.047706422018347
J25 Inventive 3,1,"Thought Monitor",{6}{U},944,529,415,944,529,415,0.5603813559322034,54.29040476951298,59.910089436899824,1.8732282224622816,C,21.984877126654066,22.14457831325301
J25 Inventive 3,1,"Myr Enforcer",{7},972,504,468,972,504,468,0.5185185185185185,57.63107140871513,63.29321132695489,1.887379972746586,C,22.08531746031746,22.46794871794872
J25 Inventive 3,1,"Gilded Scuttler",{2}{U},1080,489,591,1080,489,591,0.4527777777777778,50.757039037900014,56.53311780863642,1.9253595902454683,C,22.132924335378323,21.219966159052454
J25 Inventive 3,1,"Experimental Aviator",{3}{U}{U},913,481,432,913,481,432,0.5268346111719606,76.75492984761065,82.45860435425375,1.901224835547698,B,22.16008316008316,23.185185185185187
J25 Inventive 3,1,"Thoughtcast",{4}{U},1046,475,571,1046,475,571,0.4541108986615679,13.790718120098866,19.622515535569857,1.9439324718236632,E,21.95157894736842,21.19264448336252
J25 Inventive 3,1,"Prophetic Prism",{2},5,3,2,5,3,2,0.6,56.1310389093654,77.54514006024972,7.138033716961439,C,24.666666666666668,35.0
J25 Inventive 4,1,"Chief of the Foundry",{3},1331,714,617,1331,714,617,0.5364387678437266,81.05609825118133,86.44363025049861,1.7958439997724303,B,21.102240896358545,21.573743922204216
J25 Inventive 4,1,"Blink of an Eye",{1}{U},1285,626,659,1285,626,659,0.48715953307392995,46.85730472651391,52.30788458532053,1.8168599529355405,C,21.575079872204473,21.74051593323217
J25 Inventive 4,1,"Seat of the Synod",no cost,1235,621,614,1235,621,614,0.5028340080971659,37.21607104054448,42.78512232972764,1.8563504297277207,D,21.03864734299517,21.35667752442997
J25 Inventive 4,1,"Bury in Books",{4}{U},1200,593,607,1200,593,607,0.49416666666666664,43.17667509088945,48.707408207165756,1.8435777054254374,D,21.73018549747049,22.71169686985173
J25 Inventive 4,1,"Eager Construct",{2},1209,584,625,1209,584,625,0.48304383788254757,47.13493359754483,52.585622166834824,1.816896189763331,C,21.263698630136986,21.8736
J25 Inventive 4,1,"Ornithopter of Paradise",{2},1163,562,601,1163,562,601,0.4832330180567498,46.17427715126241,51.65820016513537,1.8279743379576536,C,21.03914590747331,21.913477537437604
J25 Inventive 4,1,"Treasure Keeper",{4},1100,543,557,1100,543,557,0.49363636363636365,54.28007149581371,59.78802611517516,1.8359848731204822,C,21.76427255985267,22.166965888689408
J25 Inventive 4,1,"Gilded Scuttler",{2}{U},1083,529,554,1083,529,554,0.4884579870729455,54.12881931359068,59.544063415888715,1.805081367432677,C,22.1531190926276,22.290613718411553
J25 Inventive 4,1,"Padeem, Consul of Innovation",{3}{U},1036,517,519,1036,517,519,0.49903474903474904,26.92724552329905,32.580741559740645,1.8844986788138647,D,22.09284332688588,22.134874759152215
J25 Inventive 4,1,"Shardless Outlander",{7},1124,516,608,1124,516,608,0.45907473309608543,47.60405466528799,53.038059040324235,1.8113347916787486,C,22.13372093023256,21.598684210526315
J25 Inventive 4,1,"Guardian Idol",{2},1112,508,604,1112,508,604,0.4568345323741007,38.66078728688978,44.06532610640322,1.8015129398378142,D,22.246062992125985,22.043046357615893
J25 Inventive 4,1,"Experimental Aviator",{3}{U}{U},932,481,451,932,481,451,0.5160944206008584,79.47109027418611,84.94868652601068,1.8258654172748572,B,22.513513513513512,23.813747228381374
J25 Inventive 4,1,"Prophetic Prism",{2},51,24,27,51,24,27,0.47058823529411764,36.36210660352019,44.42319999535688,2.6870311306122296,D,21.458333333333332,22.962962962962962
J25 Landfall 1,1,"Canopy Baloth",{3}{G},1081,600,481,1081,600,481,0.5550416281221091,67.29835184329956,72.58518435653346,1.7622775044113002,C,19.053333333333335,20.14137214137214
J25 Landfall 1,1,"Bite Down",{1}{G},1056,582,474,1056,582,474,0.5511363636363636,66.65779648162358,72.05911815611056,1.8004405581623253,C,19.195876288659793,20.556962025316455
J25 Landfall 1,1,"Snapping Gnarlid",{1}{G},1069,578,491,1069,578,491,0.5406922357343311,60.73250254115521,65.99512965086751,1.7542090365707659,C,19.086505190311417,20.071283095723015
J25 Landfall 1,1,"Lotus Cobra",{1}{G},999,553,446,999,553,446,0.5535535535535535,59.72777623967903,65.08813243550006,1.7867853986070092,C,18.70886075949367,20.45067264573991
J25 Landfall 1,1,"Harrow",{2}{G},1116,550,566,1116,550,566,0.492831541218638,32.028033007535015,37.310488869135284,1.7608186205334242,D,19.16,18.87102473498233
J25 Landfall 1,1,"Sutina, Speaker of the Tajuru",{2}{G},1010,549,461,1010,549,461,0.5435643564356436,58.51315835626177,63.702113477493526,1.7296517070772528,C,19.586520947176684,20.175704989154013
J25 Landfall 1,1,"Skyclave Pick-Axe",{G},1090,542,548,1090,542,548,0.4972477064220184,48.37230978813208,53.62830831111995,1.7519995076626238,C,19.105166051660518,19.604014598540147
J25 Landfall 1,1,"Undergrowth Champion",{1}{G}{G},950,540,410,950,540,410,0.5684210526315789,75.09175785866259,80.3603375766471,1.7561932393281707,B,19.598148148148148,20.62439024390244
J25 Landfall 1,1,"Evolving Wilds",no cost,985,530,455,985,530,455,0.5380710659898477,28.978649646709684,34.16589343052392,1.7290812612714137,D,19.211320754716983,19.556043956043958
J25 Landfall 1,1,"Kazandu Stomper",{5}{G},913,488,425,913,488,425,0.5345016429353778,76.01738775299327,81.28728460529393,1.7566322841002218,B,20.0327868852459,20.668235294117647
J25 Landfall 1,1,"Adventure Awaits",{1}{G},918,457,461,918,457,461,0.49782135076252726,18.89729314914176,24.035621368947186,1.7127760732684763,E,19.805251641137854,19.852494577006507
J25 Landfall 1,1,"Baloth Woodcrasher",{4}{G}{G},764,417,347,764,417,347,0.5458115183246073,78.85255818717067,83.86459137316193,1.6706777286637513,B,20.227817745803357,21.518731988472624
J25 Landfall 2,1,"Bite Down",{1}{G},1155,692,463,1155,692,463,0.5991341991341992,64.27964781362556,69.4390320843962,1.7197947569235486,C,21.429190751445088,21.41900647948164
J25 Landfall 2,1,"Bond of Flourishing",{1}{G},1223,687,536,1223,687,536,0.5617334423548651,28.945464002934912,34.351392342678025,1.801976113247704,D,21.87481804949054,20.813432835820894
J25 Landfall 2,1,"Canopy Baloth",{3}{G},1157,682,475,1157,682,475,0.5894554883318929,68.42696079486184,73.62152252187795,1.731520575672035,B,21.076246334310852,21.178947368421053
J25 Landfall 2,1,"Sutina, Speaker of the Tajuru",{2}{G},1106,644,462,1106,644,462,0.5822784810126582,57.743155174816565,62.97696973998731,1.7446048550569162,C,21.343167701863354,21.474025974025974
J25 Landfall 2,1,"Snapping Gnarlid",{1}{G},1084,628,456,1084,628,456,0.5793357933579336,57.23402724644543,62.50501735424167,1.7569967025987479,C,21.78503184713376,21.55482456140351
J25 Landfall 2,1,"Territorial Scythecat",{2}{G},1066,599,467,1066,599,467,0.5619136960600375,64.93315017831257,70.25017132549978,1.7723403823957349,C,21.53923205342237,21.21199143468951
J25 Landfall 2,1,"Kazandu Nectarpot",{1}{G},1012,578,434,1012,578,434,0.5711462450592886,62.9193019338672,68.2022540388202,1.7609840349843326,C,22.58477508650519,22.308755760368662
J25 Landfall 2,1,"Evolving Wilds",no cost,987,573,414,987,573,414,0.5805471124620061,29.935738165492218,35.28454105096202,1.7829342951566,D,21.586387434554975,20.782608695652176
J25 Landfall 2,1,"Ancient Greenwarden",{4}{G}{G},878,567,311,878,567,311,0.6457858769931663,87.48350115728664,92.95091294409534,1.822470595602898,B,23.423280423280424,24.266881028938908
J25 Landfall 2,1,"Kazandu Stomper",{5}{G},955,560,395,955,560,395,0.5863874345549738,70.47549792628351,75.76428801589499,1.7629300298704946,B,22.77857142857143,22.4253164556962
